Türk Medenî Kanunu madde 701 uyarınca elbirliği mülkiyetinin tanımı nedir?,Kanun veya kanunda öngörülen sözleşmeler uyarınca oluşan topluluk dolayısıyla mallara paylara bölünmeksizin birlikte sahip olunmasıdır.
Elbirliği mülkiyetinde hak sahiplerinin paylarının durumu nasıldır?,Hak sahiplerinin payları belirlenmemiştir; mülkiyet hakkı eşyanın tamamına yayılmış durumdadır.
Elbirliği mülkiyeti hangi iki temel kaynağa dayalı olarak ortaya çıkabilir?,Kanun veya kanunda öngörülmüş sözleşmelere dayalı olarak ortaya çıkar.
Elbirliği mülkiyetine ilişkin genel hükümler TMK'nın hangi maddeleri arasında düzenlenmiştir?,Türk Medenî Kanunu madde 701 ile 703 arasında düzenlenmiştir.
Günümüzde Türk-İsviçre hukukunda elbirliği mülkiyetini açıklayan hâkim teori hangisidir?,Bölünmemiş elbirliği hak sahipliği teorisi.
Bölünmemiş elbirliği hak sahipliği teorisine göre elbirliği mülkiyetini doğuran birliğin tüzel kişiliği var mıdır?,"Hayır, elbirliği mülkiyetini doğuran birliğin tüzel kişiliği bulunmamaktadır."
Bölünmemiş elbirliği hak sahipliği teorisine göre hakkın süjesi kimdir?,"Hak, ortakların tamamına paylara bölünmemiş hâlde aittir; birliğin kendisi hakkın süjesi değildir."
"Elbirliği mülkiyeti ile paylı mülkiyet arasındaki temel fark, hak sahipliğinin _____ dayanmasıdır.",Kanunî veya kanunda öngörülmüş bir kişisel ilişkiye.
Tarafların anlaşarak kanunda öngörülmemiş bir ilişkiye elbirliği mülkiyeti sonucu bağlaması mümkün müdür?,"Hayır, elbirliği mülkiyeti sadece kanunun öngördüğü sınırlı sayıdaki hallerde söz konusu olabilir."
Tapu Sicili Tüzüğü m. 28/f. 5'e göre elbirliği mülkiyetine tabi taşınmazların kaydı nasıl yapılır?,Bütün maliklerin adı yazıldıktan sonra parantez içerisinde elbirliği mülkiyetini doğuran ilişki belirtilir.
"Paylı mülkiyette paydaşlar payları üzerinde bağımsız tasarruf yapabilirken, elbirliği mülkiyetinde tasarruf yetkisi nasıldır?","Ortaklar, elbirliği mülkiyeti devam ettiği sürece payları üzerinde tek başlarına tasarrufta bulunamazlar."
Elbirliği mülkiyetinde hak sahiplerinin payları somut olarak ne zaman ortaya çıkar?,Elbirliği mülkiyetini doğuran hukukî ilişkinin tasfiyesi hâlinde ortaya çıkar.
Elbirliği mülkiyetinde yönetim ve tasarruf işleri için kural olarak aranan karar alma usulü nedir?,Ortakların oybirliği ile karar alması kuraldır.
"Üçüncü kişilerin, elbirliği ortaklarından birinin kişisel borcu nedeniyle eşyaya doğrudan cebri icra yapma imkanı var mıdır?","Hayır, cebri icra ancak mülkiyet hâli sona erdikten sonra borçluya düşecek tasfiye payı üzerinde gerçekleştirilebilir."
Elbirliği mülkiyetine ilişkin bir uyuşmazlıkta öncelikle hangi hükümler dikkate alınmalıdır?,Elbirliği mülkiyetini doğuran hukukî ilişkiye dair özel nitelikteki hükümler dikkate alınmalıdır.
TMK m. 702/f. 2'deki 'oybirliği ile karar alma' kuralının iç ilişki bakımından anlamı nedir?,Hukukî ilişkinin tarafları arasındaki anlaşmanın oybirliği ile sağlanması gerektiğini ifade eder.
TMK m. 702/f. 2'deki 'oybirliği ile karar alma' kuralının dış ilişki (üçüncü kişiler) bakımından anlamı nedir?,Hukukî işleme elbirliği ile malik olan her bir hak sahibinin katılmasını ifade eder.
Elbirliği mülkiyeti devam ederken ortakların mülkiyetin türünü (örneğin paylı mülkiyete) kendiliğinden değiştirme yetkisi nasıldır?,Hukukî ilişkiden bağımsız olarak eşya üzerindeki mülkiyet türünü tek taraflı değiştirme imkânları yoktur.
TMK m. 702/f. 3 uyarınca elbirliği ortaklarının bir 'pay' üzerinde tasarrufta bulunma durumu nedir?,Ortakların belirlenmiş payları olmadığı için bir pay üzerinde tasarrufta bulunmaları mümkün değildir.
Borçlar Kanunu m. 620'ye göre adi ortaklık sözleşmesinin tanımı nedir?,İki veya daha fazla kişinin emek ve mallarını ortak bir amaca ulaşmak için birleştirmeyi üstlendikleri sözleşmedir.
Miras ortaklığında mirasçıların mülkiyet hakkı kullanımı konusunda anlaşamaması durumunda hangi imkan tanınmıştır?,Miras ortaklığını temsil edecek bir temsilci atanmasını talep etme imkanı (TMK m. 640/f. 3).
TMK m. 642/f. 2 uyarınca her bir mirasçının sahip olduğu temel hak nedir?,Terekenin paylaşılmasını isteme hakkı.
Mirasçılar arasında 'miras payının devri' sözleşmesi hangi geçerlilik şekline tabidir?,Adi yazılı şekle tabidir.
Miras payının devri sözleşmesi kapsamında taşınmazların bulunması durumunda resmi şekil şartı aranır mı?,"Hayır, TMK m. 677/f. 1 uyarınca adi yazılı şekil geçerlilik için yeterlidir."
Eşler arasındaki mal ortaklığı rejiminde elbirliği ile sahip olunan malların yönetimi için TMK m. 215 hangi hükümlere atıf yapar?,Vekâlet sözleşmesine ilişkin hükümlere atıf yapar.
Aile malları ortaklığında ortaklar arasındaki temsil yetkisini düzenleyen TMK maddesi hangisidir?,Türk Medenî Kanunu madde 378.
Aile malları ortaklığında yöneticinin tescil edilmemesi durumunda iyiniyetli üçüncü kişilere karşı iddia edilemeyecek husus nedir?,İşlemi gerçekleştiren ortağın yetkisiz olduğu hususu iyiniyetli üçüncü kişilere karşı ileri sürülemez.
TMK m. 702/f. 4 uyarınca elbirliği mülkiyetinde eşyanın korunmasına ilişkin genel kural nedir?,"Ortaklardan her biri, ortaklığa giren hakların korunmasını sağlayabilir ve bu korumadan bütün ortaklar yararlanır."
Yargıtay'ın 11.10.1982 tarihli İçtihadı Birleştirme Kararı'na göre bir ortağın tek başına dava açması durumunda süreç nasıl ilerler?,Dava doğrudan reddedilmez; diğer ortakların onayı alınması veya temsilci atanması için süre verilir.
Elbirliği mülkiyetinde istihkak davası açma yetkisi bakımından TMK m. 702/f. 4'ün etkisi nedir?,"Her bir elbirliğiyle malikin, ortaklık haklarını korumak amacıyla tek başına istihkak davası açabileceği kabul edilir."
Tek başına açılan koruma davasının olumsuz sonuçlanması durumunda diğer ortakların hukuki durumu ne olur?,Dava açmayan ortaklar davanın olumsuz sonucundan etkilenmezler.
Miras ortaklığında her bir mirasçının tek başına hareket edebileceği durum nedir?,Miras ortaklığına giren hakları korumak amacıyla tek başına hareket edebilirler.
Elbirliği mülkiyetinde ortakların birliği ile üçüncü kişiler arasındaki borç ilişkisinde sorumluluk nasıldır?,"Hak sahipleri, birliğin borçlarından müteselsilen sorumlu olurlar."
TMK m. 677/f. 1 uyarınca miras payının devri sözleşmesi kimler arasında yapılabilir?,Bir mirasçının miras payının tamamı veya bir kısmı üzerinde diğer bir mirasçı ile yapılabilir.
Elbirliği mülkiyetini paylı mülkiyetten ayıran 'cebri icra' farkı nedir?,"Paylı mülkiyette pay üzerinde doğrudan haciz yapılabilirken, elbirliği mülkiyetinde doğrudan haciz yapılamaz."
Elbirliği mülkiyetinde 'olağan yönetim işleri' bakımından mülkiyet hakkının içeriği nasıl değerlendirilir?,"Her bir malik, mülkiyetin olumlu içeriğinden (kullanma/istifade) kural olarak yararlanma hakkına sahiptir."
TMK m. 702/f. 2 uyarınca oybirliği kuralının istisnası nedir?,Kanunda veya sözleşmede aksine bir hüküm bulunması durumunda oybirliği aranmaz.
Elbirliği mülkiyeti ile 'bir malvarlığı grubu' kavramı arasındaki ilişki nasıldır?,"Kişinin tek başına sahip olduğu malvarlığından ayrı, her bir değerin ayrı hak konusu olduğu bir malvarlığı grubunu ifade eder."
"Hangi mülkiyet türünde hak sahipliği, sadece ilgili eşya ile sınırlı olmayıp genellikle birden çok eşya üzerinde eşzamanlı gündeme gelir?",Elbirliği mülkiyeti.
Mirasçının paylaşma öncesinde tereke üzerindeki haklarının niteliği nedir?,Paylaşma sonucu elde edeceği değerler üzerinde tek başına işlem yapamaz; eşyaların tamamı üzerinde elbirliğiyle maliktir.
TMK m. 702/f. 3 hükmünün 'eşya üzerindeki elbirliği mülkiyeti rejiminin değiştirilememesi' ile ilgili anlamı nedir?,"Hukukî ilişki devam ettiği sürece, ortakların mülkiyet rejimini doğuran ilişkiden bağımsız olarak değiştiremeyeceklerini ifade eder."
Elbirliği mülkiyetinde bir ortağın tek başına açtığı müdahalenin men'i davasında mahkeme ne yapmalıdır?,"Davayı reddetmeyip, diğer ortakların katılımını sağlamak veya temsilci atanması için davacıya süre vermelidir."
Adi ortaklıkta elbirliği mülkiyetine ilişkin kurallar Türk Borçlar Kanunu'nun hangi maddelerinde detaylandırılmıştır?,TBK madde 620 ile 645 arasında düzenlenmiştir.
Elbirliği mülkiyetinde bir hak sahibi olarak nitelendirilmenin temel şartı nedir?,Mülkiyeti doğuran hukuki ilişkinin (birliğin) bir tarafı olmak.
Elbirliği mülkiyetinde tasarruf işlemlerinin geçerliliği için her bir ortağın katılımı neden gereklidir?,Hak sahiplerinin belirlenmiş bağımsız payları olmadığı ve mülkiyetin hepsine birlikte ait olduğu için gereklidir.
Miras ortaklığında 'miras şirketine temsilci atanması' davanın sürdürülebilmesi için hangi durumlarda gereklidir?,Davanın açılmasından sonra diğer ortakların olurları alınamadığı durumlarda davanın sürdürülmesi için gereklidir.
Mal ortaklığı rejiminde eşlerden birinin elbirliğiyle malik olduğu malların yönetimini diğerine devretmesi tasarruf yetkisini nasıl etkiler?,Bu yetkilendirme özellikle olağanüstü yönetim işleri alanında karşı tarafın hareket alanını genişletir.
Elbirliği mülkiyetini sona erdiren genel sebeplerden biri nedir?,Mülkiyet konusu malın devri veya topluluğun (birliğin) dağılması.
TMK m. 703 uyarınca elbirliği mülkiyeti ne zaman sona erer?,"Malın devri, topluluğun dağılması veya paylı mülkiyete geçilmesiyle sona erer."
Adi ortaklıkta ortakların oybirliğiyle karar alma zorunluluğu hangi işler için geçerlidir?,Gerek yönetim gerekse tasarruf işlemleri için geçerlidir.
Miras payının devri sözleşmesi mirasçı olmayan bir üçüncü kişiyle yapılırsa geçerlilik şartı ne olur?,Üçüncü kişilerle yapılan sözleşmelerin resmi şekilde yapılması gerekir (TMK m. 677/f. 2).
Elbirliği mülkiyetinde koruma önlemleri (TMK 702/4) hangi menfaatleri korumaya yöneliktir?,Mülkiyetin olumlu içeriğinden istifadeyi ve eşyanın hukuka aykırı müdahalelerden korunmasını hedefler.
"Hangi mülkiyet türünde hak sahibi, payı üzerinde diğer maliklerin rızası olmaksızın rehin tesis edebilir?",Paylı mülkiyet.
Elbirliği mülkiyetinde pay üzerinde rehin tesis edilmesi neden mümkün değildir?,Tasarrufa konu olabilecek bağımsız ve belirlenmiş bir payın bulunmaması nedeniyle mümkün değildir.
TMK m. 702/f. 2 uyarınca elbirliği maliklerinin oybirliği ile karar alması gereken işlemler nelerdir?,Yönetim ve tasarruf işlemlerinin tamamı.
Miras ortaklığında temsilci atanması talebi hangi ana kadar yapılabilir?,Terekenin paylaşılmasına (taksimine) kadar her zaman talep edilebilir.
Bölünmemiş elbirliği hak sahipliği teorisine göre elbirliği malvarlığı ile ortakların kişisel malvarlığı arasındaki ilişki nedir?,"Elbirliği malvarlığı, her bir ortağın kişisel malvarlığından ayrı bir alan oluşturur."
Adi ortaklığın tüzel kişiliği olmamasına rağmen hukukî niteliği nedir?,Hukukî işlemden (sözleşmeden) kaynaklanan bir kişi birliğidir.
Tapu sicilinde elbirliği mülkiyeti belirtilirken parantez içinde ne yazılması zorunludur?,Elbirliği mülkiyetini doğuran ilişki (örneğin: Miras ortaklığı).
Elbirliği mülkiyetinde hak sahiplerinden birinin ölümü halinde ortaklık nasıl etkilenir?,İlişkinin niteliğine göre (örneğin miras ortaklığı) yeni hak sahipleri birliğe dahil olur veya ortaklık sona erer.
Miras ortaklığına temsilci atanması durumunda mirasçıların tek başına dava açma yetkisi devam eder mi?,Temsilci atandıktan sonra dava yetkisi kural olarak temsilciye geçer.
Elbirliği mülkiyetini doğuran hukukî olaylar hayatın olağan akışında genellikle nasıl gerçekleşir?,Aynı zaman dilimi içerisinde birden çok eşya üzerinde mülkiyet doğmasına neden olur.
TMK m. 677'ye göre mirasçılar arasındaki pay devri sözleşmesinin adi yazılı olması hangi kanunların istisnasıdır?,TMK m. 706 ve Tapu Kanunu m. 26'nın (resmi şekil şartı) istisnasıdır.
Elbirliği mülkiyetinde 'iç ilişki' terimi neyi ifade eder?,Elbirliği mülkiyetini doğuran hukuki ilişkinin tarafları arasındaki kendi aralarındaki düzenlemeyi ifade eder.
Bir eşya üzerinde elbirliği mülkiyeti varken paylı mülkiyete geçiş nasıl sağlanabilir?,Tüm ortakların oybirliğiyle alacağı karar veya kanunun öngördüğü hallerde mahkeme kararıyla.
Elbirliği mülkiyetinde borçlardan müteselsil sorumluluk hangi kuralın sonucudur?,Ortakların bir topluluk (birlik) oluşturması ve payların ayrılmamış olması kuralının sonucudur.
TMK m. 702/f. 4'ün gerekçesinde ifade edilen 'hakları koruma yetkisi' hangi yolları kapsar?,Dava yolu ile veya diğer yollarla (örneğin zilyetliğin korunması) koruma yetkisini kapsar.
"Paylı mülkiyette paydaşlar arasında yönetim planı yapılabilirken, elbirliği mülkiyetinde bu durum nasıldır?",Yönetim planı ancak elbirliği mülkiyetini doğuran özel hükümler (örneğin sözleşme) elverdiği ölçüde yapılabilir.
Hangi kanun döneminde elbirliği mülkiyetinin kaldırılması tartışılmış ancak vazgeçilmiştir?,"743 sayılı Kanun'un kabul edildiği dönemde tartışılmış, 4721 sayılı Kanun'da da korunmuştur."
Elbirliği mülkiyetinde hak sahiplerinin mülkiyet konusu eşyayı 'kullanma' yetkisi neye göre belirlenir?,Öncelikle hak sahipliğini doğuran hukukî ilişki hakkındaki özel hükümlere göre belirlenir.
TMK m. 378/f. 2 uyarınca aile malları ortaklığı yöneticisinin yetki sınırı nedir?,Ortaklık sözleşmesi kapsamına giren malvarlığını yönetir ve işlemlerde ortakların hepsini temsil eder.
Elbirliği mülkiyetinde 'tasfiye payı' üzerinde haciz işlemi ne zaman sonuç doğurur?,Elbirliği mülkiyeti sona erip paylar somutlaştığında sonuç doğurur.
Mirasçıların terekenin yönetimi için oy birliği ile yapabileceği işlem nedir?,Terekenin yönetilmesi için kendi aralarından veya dışarıdan bir temsilci atayabilirler.
TMK m. 702/f. 1 hükmü neyi vurgular?,Hak ve yükümlülüklerin belirlenmesinde birliği doğuran özel hükümlerin önceliğini vurgular.
Elbirliği mülkiyetinde bir eşya üzerindeki hakkın esasına etki eden işlemleri kimler yapabilir?,Ancak tüm hak sahipleri birlikte veya yetkilendirilmiş bir temsilci aracılığıyla yapabilir.